id,menu_id,name,description,price,image_url,category,available,popular,prep_time,created_at,updated_at,source_url,bar_id,subcategory,is_vegetarian,allergens,dietary_tags,category_id
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Havana Burger + Fries,"200g beef patty, crispy bacon, tomato, onions, pickles, melted cheese, burger sauce, fried onion rings",18.5,,Premium House Burgers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Trinidad Burger + Fries,"200g beef patty, guacamole, burger sauce, bacon, fried egg, onions, tomato, pickles, iceberg lettuce",18.5,,Premium House Burgers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,El Toro Burger + Fries,"200g beef patty, onion jam, melted cheese, gherkins, lettuce, tomato, mustard mayo",17.5,,Premium House Burgers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pollo A La Plancha,"Flame grilled chicken, achiote marinade, pineapple salsa, smoky sweet chili sauce",21.8,,Grills & Mains,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Ropa Vieja,"Slow cooked Cuban pulled beef stew with bell peppers, olives, onions, celery, served with Cuban rice",21.8,,Grills & Mains,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pasta alla Napoletana,,6.75,,Kids Menu,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pasta con Prosciutto e Crema,,6.75,,Kids Menu,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Chicken Strips & Fries,,9.85,,Kids Menu,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,El Nino Burger,,9.85,,Kids Menu,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,La Pescatrice Pizza,"Tomato sauce, mozzarella, tuna, fresh mint, garlic, olives, capers",14.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Mortadella e Pistacchio Pizza,"Mortadella al pistachio, mozzarella di bufala, whole roasted pistachios",15.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,San Daniele,"Taleggio cheese, truffle paste, prosciutto crudo, mozzarella fior di latte",15.75,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,La Rustica Pizza,"Maltese sausage, baked potatoes, red onions, rosemary, mozzarella fior di latte",14.85,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Annati Pizza,"Chicken strips, BBQ sauce, bell peppers, sweetcorn, onions, smoked ham",15.5,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pizza Bianca Ai Funghi,"Mozzarella fior di latte, cream, garlic sautéed mushrooms, oyster mushrooms, pecorino, porcini salt",14.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Calzone Classico,"Closed pizza with tomato sauce, mozzarella, salame Napoli, ricotta, basil",14.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,La Nduja Pizza,"Cherry tomatoes, spicy nduja sausage, mozzarella, grilled peppers",14.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pizza Speck E Patata,"Mozzarella, cured ham, potato cream, rucola",13.95,,Pizza,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Sweet Potato Fries,,5.95,,Sides,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Cuban Rice,,3.85,,Sides,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Mixed Salad,,3.85,,Sides,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pico De Gallo,,2.5,,Salsas de Cuba,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Chipotle Mayo,,2.5,,Salsas de Cuba,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Guacamole,,3.8,,Salsas de Cuba,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Latino Mushroom Sauce,,3.2,,Salsas de Cuba,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Latino Pepper Sauce,,3.2,,Salsas de Cuba,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Orange Juice,250ml,2.95,,Juices,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Peach Juice,250ml,2.95,,Juices,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Pineapple Juice,250ml,2.95,,Juices,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Red Apple Juice,250ml,2.95,,Juices,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Coca Cola,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Coca Cola Zero,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Sprite,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Sprite Zero,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Fanta,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Kinnie,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Diet Kinnie,500ml,2.95,,Soft Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Go n Fun,250ml,3.6,,Energy Drinks,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Cisk 0,330ml,3.5,,Beers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Hopleaf,330ml,3.05,,Beers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Shandy,330ml,3.05,,Beers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Cisk Chill Lemon,330ml,3.3,,Beers,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Strongbow Dark Fruits,330ml,5.6,,Ciders,,,,,,,,,,,,
460a8247-7c45-4ad2-aaf2-9123d88513b9,,Strongbow Classic Dry,330ml,5.6,,Ciders,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Creamy Scrambled Eggs On A Bun,Bun with tomato and cheese,4.5,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Buttered Brioche Bun With Poached Egg,"Guacamole, cheese, tomato, and scallions",5.95,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Breakfast Brioche Buttered Bun,"Fried egg, pork sausage patty, and bacon",5.95,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Breakfast Burrito,"Scrambled eggs, bacon, skillet potatoes, chopped pork sausage, tomato, and cheese",6.95,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,English Breakfast,"2 fried eggs, 3 rashers bacon, 2 thick pork sausages, tomato, Heinz baked beans, mushroom, toasted ciabatta",7.95,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,All In Breakfast,"2 fried eggs, 4 rashers bacon, 2 thick pork sausages, mushroom, tomato, tater tots, Heinz baked beans, toasted ciabatta, fresh orange juice, and hot beverage",11.95,,Breakfast,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Sugar Coated Waffle with Nuts & Syrup,4.95,4.95,,Waffles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Caramelized Banana Waffle,"Fresh cream, caramel syrup, nuts, sugar coated",0,,Waffles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chicken Gyoza (5 pcs),Served with soya sauce,7.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chicken Samosa (5 pcs),Served with curry mayo,7.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Vegetable Samosa (5 pcs),Served with sweet chili sauce,7.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Duck Spring Rolls (5 pcs),Served with hoisin sauce,9.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chicken Satay (2 pcs), ,7.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Beef Yakitori (2 pcs), ,9.95,,Nibbles,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Corn Dogs (2 pcs),Cheesy sausages in crunchy nacho batter,7.5,,Starters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Pulled Pork Totchos,"Tater tots, cheese sauce, spring onions, cilantro, pico de gallo, sour cream",7.95,,Starters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Guacamole & Tortilla Chips,Tortilla chips with pico de gallo and spring onions,8.95,,Starters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Flaming Wings (12 pcs),Choose your sauce,13.5,,Starters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Nacho Bowl,"Loaded with cheese, ranchero sauces, refried beans, guacamole, sliced jalapeños, pico de gallo, sour cream, and cheddar cheese",15.95,,Nachos,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tex Mex® Nachos Supreme,"A mound of tortilla chips, melted cheese, cheese sauce, refried beans, guacamole, jalapeños, pico de gallo, sour cream, chive dressing, spring onions",18.95,,Nachos,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Asian Platter,"6 chicken wings, 4 duck spring rolls, 4 vegetable spring rolls, 4 chicken samosas, 4 vegetable samosas, 4 chicken gyoza, 2 chicken satay, 2 beef yakitori",0,,Platters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tex Mex® Supreme Combo Platter,"Chili con carne, cheese pulled pork, potato shells, cheesy garlic bread, roasted bone marrow, 2 corn dogs, tater tots, 6 Kentucky wings, 4 barbecue ribs, 4 wedges chipotle Yucatan pork quesadilla, mini nachos, cheese sauce, garlic bread",0,,Platters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,House Salad,"Beans, tomato, sweetcorn, onions, guacamole, dressing",9.9,,Salads,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chicken Caesar Salad,"Grilled chicken, cherry tomatoes, black olives, bacon bits, onion, Caesar dressing, grana cheese",13.5,,Salads,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tater Tots,"Melted cheese, spring onions, pico de gallo",0,,Vegan,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Loaded Potato Shells,,12.5,,Vegan,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Jumbo Burrito,"12” tortilla, mixed vegetable chili, vegan cheese, Mexican rice",0,,Vegan,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Enchilada Rolls,"Soft tortillas, sweet potato, vegetables, salsa verde, refried beans, savory rice",0,,Vegan,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Citrus Achiote Char Grilled Chicken,"Marinated chicken, orange & lemon juice, chili d'arbol, cumin",17.95,,Chicken,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Enchilada Rolls,"3 soft corn tortillas, Mexican sauce, creamy salsa verde, cheddar cheese, refried beans, savory rice, sour cream",21,,Tex Mex Favourites,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chili Con Carne 🌶️🌶️,"Ground Black Angus steak, tomato salsa, chipotle, bell peppers, cilantro, beans, celery, spices, tortilla chips, Mexican rice, sour cream, cheddar cheese",24.5,,Tex Mex Favourites,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Jumbo Burrito,"12” tortilla, onions, peppers, chilies, Mexican rice, refried beans, sour cream",19.95,,Tex Mex Favourites,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Angus Rump Steak (360g),,26.9,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Angus Rib Eye Steak (330g),,29.5,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Angus Fillet Steak (280g),,30,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Angus Sirloin Steak (350g),,32,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Pulled Pork Plate 🌶️🌶️,Yukatan style served with mashed potatoes and house biscuits,0,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Brisket Plate,"Slow cooked Angus beef brisket on mashed potatoes, beef barbecue jus, house biscuits",0,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tagliata Robata Grilled (350g),"Marinated flap steak, chimichurri salsa, rocket, grana shavings, fries",0,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,BBQ Ribs Original Recipe (1kg),"Meaty pork loin ribs, Tex Mex® barbecue sauce",27,,Ribs,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kentucky Whiskey Glazed Ribs (1kg),"Pork loin ribs, Kentucky whiskey glaze, crispy onions",27,,Ribs,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chipotle Sriracha Ribs (1kg) 🌶️🌶️,"Ribs with sriracha, honey, chipotle barbecue sauce",27,,Ribs,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,BBQ Sauce,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chipotle Mayo,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Ranch Sauce,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Cheese Sauce,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Ketchup,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Mayo,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Mustard,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Honey Mustard,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Garlic,,1.5,,Sauces,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Macaroni With Tomato Sauce,,7.95,,Kids Menu,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chicken Nuggets & Fries,,7.95,,Kids Menu,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Mac & Cheese Sauce Pasta,,8.95,,Kids Menu,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kids Burger & Fries,,9.95,,Kids Menu,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,House Side Salad,,3.5,,Sides,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Crunchy Fries,,3.5,,Sides,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Skillet Potatoes,,3.5,,Sides,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Mixed Vegetables,,3.5,,Sides,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,New York Coleslaw,,3.5,,Sides,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Chocolate Brownie,,6,,Desserts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Cherry Cheesecake,,6,,Desserts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Coca Cola,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Coca Cola Zero,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Sprite,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Fanta,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kinnie,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Diet Kinnie,330ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Fuze Tea Peach,500ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Fuze Tea Lemon,500ml,3,,Soft Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Red Bull,250ml,3,,Energy Drinks,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kristal Still Water,1L,4,,Water,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kristal Sparkling Water,1L,4,,Water,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Sol Mexican Beer,330ml,3,,Beers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Erdinger Premium Unfiltered Beer,500ml,6,,Beers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Erdinger Kristall,500ml,6,,Beers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Erdinger Dark Beer,500ml,6,,Beers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,"Moscato D’Asti (White, Sweet)", ,22,,Wines,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,"Gavi Di Gavi Dogg (White, Dry)", ,26,,Wines,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Rosé D’Anjou, ,20,,Wines,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Primitivo (Red), ,25,,Wines,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Russia’s Premium Vodka (0.7L),Incl. mixers,50,,Spirits,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Bacardi (0.7L),Incl. mixers,55,,Spirits,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Bombay Sapphire (0.7L),Incl. mixers,65,,Spirits,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,J&B Whisky (0.7L),Incl. mixers,55,,Spirits,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Triple Burger Feast – 3 Burgers & 3 FREE Drinks!,Any 3 burgers + 3 free drinks,35.85,,Special Offers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tex Mex Ultimate Snack Menu for 4,"Asian platter, sticky ribs, Tex Mex® Nachos Supreme, 4 free drinks",70.9,,Special Offers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Meat Fest for 4   Feast Like a King & Drink on Us!,"2 slabs of ribs, 24 wings, nachos, 2 portions of fries, 2 portions of coleslaw, 4 free drinks",99.95,,Special Offers,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Huevos Rancheros,"Fried corn tortillas, 2 fried eggs, refried beans, chorizo, bell pepper, ranchero & Mexican sauce, cheese, warm flour tortilla",11.95,,Tex Mex Favourites,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Our Ultimate Breakfast Hangover Cure,"Burger patty, tater tots, chili con carne, 2 fried eggs, cheese, onions, toasted ciabatta",12.95,,Tex Mex Favourites,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Angus Rump Steak (360g), ,26.9,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Tagliata Robata Grilled (350g),"Medium flap steak, chimichurri salsa, rocket, grana shavings, fries",24.95,,House Cuts,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Pork Chicharrones 🌶️🌶️,Spicy pork cracklings in honey sriracha glaze,7.95,,Starters,,,,,,,,,,,,
ca87888e-0614-4c6a-a38e-a318de297267,,Kapsalon Dutch Loaded Fries,"Fries, cheese, lettuce, garlic mayo, pulled pork",9.95,,Starters,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Bajtra Spritz,"Prosecco, Bajtra liqueur & club soda. Refreshing/Sweet)",8,,Apéritifs,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Cynar Spritz,"Prosecco, Cynar & club soda. Bitter/Sweet)",8,,Apéritifs,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Aperol Spritz,"Prosecco, Aperol & club soda. Bitter/Refreshing)",8,,Apéritifs,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Limoncello Spritz,"Prosecco, Limoncello & club soda. Citrusy/Refreshing)",8,,Apéritifs,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Beetroot Carpaccio,"Beetroot carpaccio with pistachio cheese pralines, roasted almond, honey & fried kale.",8.5,,Starters to Share Crudités & Carpaccio,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Beef Carpaccio,"Black Angus beef carpaccio, garnished with tartar sauce, baby spinach & parmesan.",11.5,,Starters to Share Crudités & Carpaccio,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Tuna Carpaccio,"Fresh tuna carpaccio with oil, salt, black pepper, lime, parsley, dill & reduction of passion fruit.",11.5,,Starters to Share   Crudités & Carpaccio,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Vegetarian Maltese,"Selection of fresh bigilla, olives, sun dried tomatoes, caponata, fig almond & Ġbejna.",13,,Starters to Share   Sharing Platters,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Fritto Misto,"Mix of prawns, seabass & calamari. Served with tartar sauce.",18,,Starters to Share   Sharing Platters,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Cold Cuts & Cheese,"Selection of Parma ham, spianata, pancetta, parmesan, scamorza, gorgonzola, pecorino, speck, olives, sun dried tomatoes & crostini bread.",16,,Starters to Share   Sharing Platters,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Bruschetta Mare e Monti,"4 pieces of bruschetta: 2 mortadella di mare with pistachio & 2 with mozzarella di bufala, cherry tomatoes & Parma ham.",13,,Starters to Share   Sharing Platters,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Falafel Balls,4 pcs homemade chickpea balls served with vegan mayo.,6.5,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Mediterranean Halloumi,Grilled halloumi with pomegranate molasses.,6.5,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Ricotta & Caponata,"Fresh caponata served with pesto, Sicilian ricotta & crostini bread.",8.5,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Sicilian Arancini,Arancini with beef ragu & parmesan.,7.5,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Fried Calamari,Fried calamari with tartar sauce.,13,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Thai Prawns,"Prawns sautéed in ginger, garlic, chili, sesame seeds & Thai sauce.",7,,Tapas,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Regina Margherita,"Mozzarella di bufala, rucola, cherry tomatoes, Parma ham, pesto Genovese, balsamic cream & crostini bread.",13.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Chicken Tzatziki,"Chicken breast, cherry tomatoes, carrots, kale, roasted pepper, sesame seeds & tzatziki sauce. Choose your base: Green leaf or rice.",13.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Beef Teriyaki,"Beef strips, spring onions, roasted peppers, purple cabbage, carrots, fried onions, sesame & teriyaki sauce. Choose your base: Green leaf or rice.",13.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Greca,"Tomato, cucumber, olives, red onion, feta cheese, oil, white vinegar, salt & oregano.",12.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Tropical,"Mixed green leaves, avocado, strawberry, blueberry, mango, & a mix of nuts with a special honey mustard & orange dressing.",13.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Tuna Salad,"Mixed green leaves, carrots, cherry tomatoes, purple cabbage, orange, red onion, olives, capers, sesame seeds, mix of nuts & Tuna carpaccio.",14,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Micro Greens,"A mix of green salad, micro greens, beetroot asparagus, avocado & nuts with lemon oil dressing.",12.5,,Salads,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,"Tagliolini Aglio, Olio e Peperoncino","Black garlic, extra virgin olive oil, fresh chili, parsley & parmesan.",11.5,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Garganelli Norma,"Fresh tomato sauce, eggplant & fresh basil, finished with Sicilian salty ricotta & fresh pesto.",12.5,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Garganelli Maltese,"Fresh Maltese sausages, black olives, capers, cherry tomatoes, spring onion, garlic, parsley & white wine, finished with ġbejna.",13.5,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Chicken & Mushroom Pasta,"Chicken, mushrooms, garlic, truffle cream, white wine & parmesan.",13.5,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Pappardelle Beef Ragu,"USDA beef mince, cooked for three hours with onion, carrots, celery, red wine, tomato sauce & parmesan.",16,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Tagliolini Vongole,"Fresh clams, garlic, cherry tomatoes, white wine, black pepper & parsley.",13.5,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Frutti di Mare Tagliolini or Risotto),"Prawns, clams, mussels, calamari, cherry tomatoes, white wine & parsley.",17,,Pasta & Risotto,,,,,,,,,,,,
4d6f7b13-74c0-477d-bf8e-d870eba2da26,,Risotto Mushrooms & Truffle,"Riso Arborio, mushrooms, white wine, cream of truffle, garlic, black pepper & parsley.",13.5,,Pasta & Risotto,,,,,,,,,,,,
